Review_ID,Rating,Year_Month,Reviewer_Location,Branch
169676324,3,2013-7,Hong Kong,Disneyland_HongKong
169675349,5,2013-7,Hong Kong,Disneyland_HongKong
169668613,5,2012-9,Hong Kong,Disneyland_HongKong
169660827,4,2013-5,Hong Kong,Disneyland_HongKong
169653214,5,2013-6,Indonesia,Disneyland_HongKong
169651442,4,2012-10,United States,Disneyland_HongKong
169632121,4,2013-7,Philippines,Disneyland_HongKong
169445073,4,2013-7,Australia,Disneyland_HongKong
169381748,5,missing,Australia,Disneyland_HongKong
168965498,4,2012-8,United States,Disneyland_HongKong
168964377,4,2013-7,Philippines,Disneyland_HongKong
168928868,3,2013-7,Malaysia,Disneyland_HongKong
168864662,4,2013-7,India,Disneyland_HongKong
168831821,4,2013-7,United States,Disneyland_HongKong
168794168,4,2013-5,United States,Disneyland_HongKong
168760412,4,2012-11,Saudi Arabia,Disneyland_HongKong
168739528,4,2013-5,Philippines,Disneyland_HongKong
168696020,3,2012-8,Saudi Arabia,Disneyland_HongKong
168685526,5,2013-7,India,Disneyland_HongKong
168639858,5,2013-4,China,Disneyland_HongKong
168549347,2,2013-6,South Sudan,Disneyland_HongKong
168526504,3,2013-7,Singapore,Disneyland_HongKong
168519458,5,2013-7,Philippines,Disneyland_HongKong
168514004,4,2013-7,Australia,Disneyland_HongKong
168512821,4,2012-9,United States,Disneyland_HongKong
168503494,2,2013-6,Hong Kong,Disneyland_HongKong
168489234,4,2013-1,Malaysia,Disneyland_HongKong
168482763,5,2013-7,United States,Disneyland_HongKong
168399925,5,2013-7,New Zealand,Disneyland_HongKong
168374434,4,2013-6,Switzerland,Disneyland_HongKong
168246619,3,2012-8,United States,Disneyland_HongKong
168240889,4,2013-7,Australia,Disneyland_HongKong
168206421,5,2013-7,Australia,Disneyland_HongKong
168203721,4,2013-7,United Kingdom,Disneyland_HongKong
168160996,1,2013-7,Singapore,Disneyland_HongKong
168489234,4,2013-1,Malaysia,Disneyland_HongKong
167719985,5,2013-7,United Kingdom,Disneyland_HongKong
167647714,4,2013-7,Singapore,Disneyland_HongKong
167587530,4,2013-7,United States,Disneyland_HongKong
167495786,5,2013-7,United States,Disneyland_HongKong
167468337,5,2013-6,Hong Kong,Disneyland_HongKong
167433180,5,2013-5,United States,Disneyland_HongKong
167408692,4,2013-6,India,Disneyland_HongKong
167380272,3,2012-8,Australia,Disneyland_HongKong
167275766,3,2013-6,Australia,Disneyland_HongKong
167260170,5,2013-2,Australia,Disneyland_HongKong
167112596,5,2012-8,Philippines,Disneyland_HongKong
167055950,4,2013-7,United States,Disneyland_HongKong
166911810,5,2013-7,Australia,Disneyland_HongKong
166879292,5,2013-7,South Africa,Disneyland_HongKong
166865406,4,2013-6,Indonesia,Disneyland_HongKong
166729682,5,2013-7,Hong Kong,Disneyland_HongKong
166699324,5,2013-7,China,Disneyland_HongKong
166689251,5,2013-7,Australia,Disneyland_HongKong
166678435,5,2012-11,Australia,Disneyland_HongKong
166597976,5,2013-7,China,Disneyland_HongKong
166534066,5,2013-6,United States,Disneyland_HongKong
166523555,4,2013-5,Philippines,Disneyland_HongKong
166489890,5,2013-6,South Africa,Disneyland_HongKong
166465140,5,2013-7,United States,Disneyland_HongKong
166401324,5,2013-7,Indonesia,Disneyland_HongKong
166390940,5,2012-8,India,Disneyland_HongKong
166366317,5,2013-7,India,Disneyland_HongKong
166364827,4,2013-6,Philippines,Disneyland_HongKong
166356835,5,2013-6,China,Disneyland_HongKong
166346831,5,2013-5,Philippines,Disneyland_HongKong
166297312,5,2013-6,India,Disneyland_HongKong
166293496,3,2013-7,Malaysia,Disneyland_HongKong
166267426,4,2013-7,Thailand,Disneyland_HongKong
166262800,5,2013-6,United Arab Emirates,Disneyland_HongKong
166237123,4,2013-5,United States,Disneyland_HongKong
166171345,5,2013-6,Malaysia,Disneyland_HongKong
166098155,4,2013-1,Philippines,Disneyland_HongKong
166069330,5,2013-1,Singapore,Disneyland_HongKong
166035594,2,2013-6,Philippines,Disneyland_HongKong
166003802,5,2013-6,Australia,Disneyland_HongKong
165981292,5,2013-6,Australia,Disneyland_HongKong
165756469,5,2012-9,China,Disneyland_HongKong
165636980,4,2012-12,Kenya,Disneyland_HongKong
165563364,4,2013-6,United Arab Emirates,Disneyland_HongKong
165562503,5,2012-7,Indonesia,Disneyland_HongKong
165539080,4,2013-1,Thailand,Disneyland_HongKong
165526703,4,2013-6,India,Disneyland_HongKong
165520663,3,2013-6,India,Disneyland_HongKong
165519016,5,2013-6,Australia,Disneyland_HongKong
165511255,4,2013-4,Canada,Disneyland_HongKong
165509056,5,2013-5,South Africa,Disneyland_HongKong
165502015,5,2013-6,United Kingdom,Disneyland_HongKong
165456835,4,2013-6,Indonesia,Disneyland_HongKong
165411296,3,2013-5,United Arab Emirates,Disneyland_HongKong
165392465,5,2012-11,Indonesia,Disneyland_HongKong
165369419,5,2012-11,Australia,Disneyland_HongKong
165331879,3,2012-8,Argentina,Disneyland_HongKong
165285801,4,2013-6,Australia,Disneyland_HongKong
165214723,5,2013-6,United Kingdom,Disneyland_HongKong
165200106,5,2012-10,China,Disneyland_HongKong
165152682,4,2013-6,Australia,Disneyland_HongKong
165147107,4,2013-5,India,Disneyland_HongKong
165134457,4,2013-2,Malaysia,Disneyland_HongKong
165063088,5,2013-3,Indonesia,Disneyland_HongKong
165013164,4,2013-6,Australia,Disneyland_HongKong
165009697,5,2013-6,United States,Disneyland_HongKong
165000461,4,2013-6,India,Disneyland_HongKong
164953263,4,2013-6,Philippines,Disneyland_HongKong
164898709,3,2013-6,South Korea,Disneyland_HongKong
164885042,5,2013-6,Australia,Disneyland_HongKong
164867641,4,2013-6,Malaysia,Disneyland_HongKong
164862064,5,2013-6,Singapore,Disneyland_HongKong
164830205,3,2012-7,United States,Disneyland_HongKong
164764504,4,2013-6,United Kingdom,Disneyland_HongKong
164719559,4,2013-6,Philippines,Disneyland_HongKong
164659400,5,2013-3,Japan,Disneyland_HongKong
164657674,3,2013-4,Australia,Disneyland_HongKong
164656435,5,2013-6,Philippines,Disneyland_HongKong
164636343,4,2012-7,United Arab Emirates,Disneyland_HongKong
164634006,4,2013-4,United States,Disneyland_HongKong
164576171,5,2012-10,Australia,Disneyland_HongKong
164862064,5,2013-6,Singapore,Disneyland_HongKong
164830205,3,2012-7,United States,Disneyland_HongKong
164208514,5,2013-6,Singapore,Disneyland_HongKong
164206262,4,2013-5,Singapore,Disneyland_HongKong
164147693,1,2012-10,United Kingdom,Disneyland_HongKong
164121979,4,missing,Thailand,Disneyland_HongKong
164021424,5,2012-7,Canada,Disneyland_HongKong
164016191,4,2013-2,Singapore,Disneyland_HongKong
163939445,4,2012-11,Philippines,Disneyland_HongKong
163922934,5,2013-4,Australia,Disneyland_HongKong
163812562,5,2012-7,Pakistan,Disneyland_HongKong
163786390,4,2013-6,Indonesia,Disneyland_HongKong
163763787,5,2013-6,India,Disneyland_HongKong
163742390,4,2013-6,Australia,Disneyland_HongKong
163736709,5,2013-5,Australia,Disneyland_HongKong
163672739,5,2013-6,Russia,Disneyland_HongKong
163641061,5,2012-12,Australia,Disneyland_HongKong
163622800,3,2013-6,United States,Disneyland_HongKong
163520724,5,2013-6,Malaysia,Disneyland_HongKong
163493369,5,2013-4,United States,Disneyland_HongKong
163448068,5,2013-5,India,Disneyland_HongKong
163446346,4,2013-6,United Kingdom,Disneyland_HongKong
163409308,1,2012-11,United States,Disneyland_HongKong
163408662,5,2013-5,United States,Disneyland_HongKong
163398943,5,2013-3,Australia,Disneyland_HongKong
163364382,5,2012-9,United Kingdom,Disneyland_HongKong
163259362,5,2013-4,United States,Disneyland_HongKong
163251557,3,2013-2,Singapore,Disneyland_HongKong
163240704,3,2012-9,Singapore,Disneyland_HongKong
163236687,5,2013-4,Hong Kong,Disneyland_HongKong
163215931,3,2013-4,United States,Disneyland_HongKong
163215838,4,2013-6,Canada,Disneyland_HongKong
163132374,4,2013-1,Australia,Disneyland_HongKong
163118906,4,2013-5,Malaysia,Disneyland_HongKong
162956334,4,2012-9,United Kingdom,Disneyland_HongKong
162934090,5,2013-6,Malaysia,Disneyland_HongKong
162932889,4,2013-5,Philippines,Disneyland_HongKong
162905929,4,2013-6,Australia,Disneyland_HongKong
162844055,5,2013-6,Philippines,Disneyland_HongKong
162820523,5,2013-5,Philippines,Disneyland_HongKong
162796683,2,2012-7,Philippines,Disneyland_HongKong
162792947,5,2013-4,Philippines,Disneyland_HongKong
162712842,4,2013-5,Indonesia,Disneyland_HongKong
162679729,4,2013-2,Philippines,Disneyland_HongKong
162628856,5,2013-5,Hong Kong,Disneyland_HongKong
162500132,5,2013-5,United Kingdom,Disneyland_HongKong
162435643,4,2012-6,Philippines,Disneyland_HongKong
162429733,5,2013-5,Philippines,Disneyland_HongKong
162412634,4,2012-11,India,Disneyland_HongKong
162412554,3,missing,Hong Kong,Disneyland_HongKong
162244497,5,2013-5,Philippines,Disneyland_HongKong
162233367,5,2013-5,Seychelles,Disneyland_HongKong
162232199,3,2013-5,Singapore,Disneyland_HongKong
162083932,5,2013-5,Australia,Disneyland_HongKong
162010471,5,2013-5,United Arab Emirates,Disneyland_HongKong
162002153,4,2013-5,Singapore,Disneyland_HongKong
161912984,5,2012-10,Indonesia,Disneyland_HongKong
161856997,3,2012-6,Australia,Disneyland_HongKong
161783161,4,2013-5,Philippines,Disneyland_HongKong
161769911,4,2012-10,Philippines,Disneyland_HongKong
161748071,5,2012-12,Philippines,Disneyland_HongKong
161695331,3,2013-4,India,Disneyland_HongKong
161670169,4,2013-5,Malaysia,Disneyland_HongKong
161658992,5,2013-5,Vietnam,Disneyland_HongKong
161650219,4,2013-5,Malaysia,Disneyland_HongKong
161576073,5,2013-3,United Kingdom,Disneyland_HongKong
161386849,5,2013-5,India,Disneyland_HongKong
161292816,5,2013-4,United Kingdom,Disneyland_HongKong
161251489,4,2013-5,Philippines,Disneyland_HongKong
161238257,5,2013-5,Germany,Disneyland_HongKong
161208779,3,2013-1,Australia,Disneyland_HongKong
161178564,5,2012-8,Australia,Disneyland_HongKong
161140458,4,2013-4,India,Disneyland_HongKong
161113227,5,2013-5,Singapore,Disneyland_HongKong
161061169,5,2012-11,Indonesia,Disneyland_HongKong
161055762,3,2013-4,Australia,Disneyland_HongKong
161053583,5,2012-9,Australia,Disneyland_HongKong
161046818,3,2013-4,Singapore,Disneyland_HongKong
160999887,3,2013-5,India,Disneyland_HongKong
160953212,3,2012-9,India,Disneyland_HongKong
160937804,5,2013-5,Malaysia,Disneyland_HongKong
160878145,2,2013-4,India,Disneyland_HongKong
160856450,4,2012-8,United States,Disneyland_HongKong
160854575,4,2013-5,Singapore,Disneyland_HongKong
160846190,4,2013-4,Australia,Disneyland_HongKong
160775425,5,2013-4,Australia,Disneyland_HongKong
160756896,4,2013-5,China,Disneyland_HongKong
160752960,5,2013-5,Philippines,Disneyland_HongKong
160732128,5,2013-4,Australia,Disneyland_HongKong
160701255,5,2013-5,Philippines,Disneyland_HongKong
160666057,3,2013-5,Thailand,Disneyland_HongKong
160656278,4,2013-4,Philippines,Disneyland_HongKong
160644435,4,2013-5,Philippines,Disneyland_HongKong
160638153,2,2013-4,New Zealand,Disneyland_HongKong
160636138,5,2012-6,New Zealand,Disneyland_HongKong
160592212,3,2013-5,Canada,Disneyland_HongKong
160556244,3,2013-4,Belgium,Disneyland_HongKong
160519962,4,2012-11,Australia,Disneyland_HongKong
160472902,4,2013-4,United Arab Emirates,Disneyland_HongKong
160250909,3,2013-4,Philippines,Disneyland_HongKong
160233449,5,2012-6,Philippines,Disneyland_HongKong
160172828,4,2012-6,United Kingdom,Disneyland_HongKong
160143794,4,2013-5,Thailand,Disneyland_HongKong
160135847,5,2013-5,Philippines,Disneyland_HongKong
160127944,4,2013-4,India,Disneyland_HongKong
159994786,5,2013-5,Indonesia,Disneyland_HongKong
159788027,4,2012-12,Sri Lanka,Disneyland_HongKong
159755461,5,2013-4,Indonesia,Disneyland_HongKong
159678059,4,2013-5,Singapore,Disneyland_HongKong
159588733,4,2013-4,Vietnam,Disneyland_HongKong
159530806,4,2012-12,Philippines,Disneyland_HongKong
159516075,5,2013-4,India,Disneyland_HongKong
159512001,5,missing,Indonesia,Disneyland_HongKong
159503621,3,2013-1,Hong Kong,Disneyland_HongKong
159423773,5,2012-6,New Zealand,Disneyland_HongKong
159419951,3,2013-3,Zambia,Disneyland_HongKong
159419504,4,2013-4,Singapore,Disneyland_HongKong
159411630,2,2012-11,Thailand,Disneyland_HongKong
159390965,4,2012-11,Australia,Disneyland_HongKong
159320043,3,2013-4,United States,Disneyland_HongKong
159307218,4,2012-5,Philippines,Disneyland_HongKong
159226704,5,2013-3,China,Disneyland_HongKong
159093552,4,2013-4,United States,Disneyland_HongKong
159031240,4,2013-4,Singapore,Disneyland_HongKong
159001695,5,2012-8,United Kingdom,Disneyland_HongKong
158990042,4,2013-4,Australia,Disneyland_HongKong
158941687,3,2013-4,United States,Disneyland_HongKong
158916503,2,2013-4,Hong Kong,Disneyland_HongKong
158903846,5,2013-3,Australia,Disneyland_HongKong
158901389,4,2013-4,United Kingdom,Disneyland_HongKong
158897615,5,2013-4,Australia,Disneyland_HongKong
158896317,4,2013-3,Italy,Disneyland_HongKong
158814088,4,2013-4,Brunei,Disneyland_HongKong
158751624,3,2012-9,United Kingdom,Disneyland_HongKong
158727567,2,2013-3,Australia,Disneyland_HongKong
158595348,5,2013-2,United States,Disneyland_HongKong
158571380,5,2013-4,Australia,Disneyland_HongKong
158555434,4,2013-2,Philippines,Disneyland_HongKong
158466880,2,2013-4,Australia,Disneyland_HongKong
158450154,5,2013-3,United States,Disneyland_HongKong
158413343,5,2013-3,United States,Disneyland_HongKong
158362050,4,2013-4,United States,Disneyland_HongKong
158352597,4,2012-5,Indonesia,Disneyland_HongKong
158351780,4,2013-4,United Kingdom,Disneyland_HongKong
158335449,5,2013-4,United Kingdom,Disneyland_HongKong
158331879,5,missing,Indonesia,Disneyland_HongKong
158322458,3,2013-4,China,Disneyland_HongKong
158301390,5,2013-4,Indonesia,Disneyland_HongKong
158269868,4,2013-4,Indonesia,Disneyland_HongKong
158260202,3,2013-4,India,Disneyland_HongKong
158203540,5,2013-4,South Africa,Disneyland_HongKong
158178901,5,2013-3,Pakistan,Disneyland_HongKong
158071345,4,2013-3,Australia,Disneyland_HongKong
157969806,5,2013-3,United Kingdom,Disneyland_HongKong
157897682,5,2013-4,Thailand,Disneyland_HongKong
157882204,4,2013-4,Philippines,Disneyland_HongKong
157804420,5,2012-7,South Africa,Disneyland_HongKong
157758930,4,2013-4,Australia,Disneyland_HongKong
157682219,5,2013-4,Australia,Disneyland_HongKong
157675454,3,2013-2,Philippines,Disneyland_HongKong
157672021,5,2013-4,Oman,Disneyland_HongKong
157671301,4,2013-4,Australia,Disneyland_HongKong
157667630,4,2013-4,Australia,Disneyland_HongKong
157663364,5,2013-4,Australia,Disneyland_HongKong
157640301,5,2013-4,United States,Disneyland_HongKong
157611452,5,2013-3,Indonesia,Disneyland_HongKong
157605998,4,2013-4,Australia,Disneyland_HongKong
157584179,3,2012-8,United Kingdom,Disneyland_HongKong
157577014,3,2013-3,Australia,Disneyland_HongKong
157515639,4,2012-11,Philippines,Disneyland_HongKong
157493738,4,2013-2,United States,Disneyland_HongKong
157481103,4,2012-8,Brunei,Disneyland_HongKong
157478033,5,2012-5,Philippines,Disneyland_HongKong
157475739,4,2013-4,Australia,Disneyland_HongKong
157415344,5,2013-4,United States,Disneyland_HongKong
157396373,4,2012-5,India,Disneyland_HongKong
157380164,4,2013-2,Canada,Disneyland_HongKong
157374352,4,2012-6,Indonesia,Disneyland_HongKong
157306087,3,2012-5,Gibraltar,Disneyland_HongKong
157282685,4,2013-4,Thailand,Disneyland_HongKong
157276351,4,2013-4,Philippines,Disneyland_HongKong
157272437,4,2013-4,Indonesia,Disneyland_HongKong
157182162,4,2013-4,Egypt,Disneyland_HongKong
157152681,3,2012-6,India,Disneyland_HongKong
157144043,3,2012-7,Cambodia,Disneyland_HongKong
157142881,5,2013-3,India,Disneyland_HongKong
157141265,3,2012-10,Hong Kong,Disneyland_HongKong
157129629,4,2012-5,United States,Disneyland_HongKong
157118505,5,2013-4,Philippines,Disneyland_HongKong
157114292,4,2013-3,United States,Disneyland_HongKong
157107697,2,2012-11,China,Disneyland_HongKong
157080890,5,2013-3,United Kingdom,Disneyland_HongKong
156953432,5,2012-5,India,Disneyland_HongKong
156941418,4,2012-5,Philippines,Disneyland_HongKong
156799832,5,2012-6,United States,Disneyland_HongKong
156763847,5,2013-3,India,Disneyland_HongKong
156745446,5,2013-3,Australia,Disneyland_HongKong
156673121,4,2012-5,Philippines,Disneyland_HongKong
156669892,5,2013-3,Australia,Disneyland_HongKong
156624640,3,2012-5,Thailand,Disneyland_HongKong
156565912,5,2013-4,Australia,Disneyland_HongKong
156550246,5,2013-3,Australia,Disneyland_HongKong
156485182,4,2013-3,Indonesia,Disneyland_HongKong
156460476,5,2013-3,Canada,Disneyland_HongKong
156372337,4,2013-3,Cambodia,Disneyland_HongKong
156333672,4,2013-4,Malaysia,Disneyland_HongKong
156333012,4,2013-3,Singapore,Disneyland_HongKong
156318077,3,2013-4,Indonesia,Disneyland_HongKong
156256543,5,2013-3,United States,Disneyland_HongKong
156222015,4,2013-3,Singapore,Disneyland_HongKong
156220484,4,2013-3,Egypt,Disneyland_HongKong
156214731,4,2013-3,India,Disneyland_HongKong
156209017,4,2013-3,Canada,Disneyland_HongKong
156194247,5,2013-3,United Kingdom,Disneyland_HongKong
156188387,5,2013-3,Germany,Disneyland_HongKong
156182995,4,2013-1,Canada,Disneyland_HongKong
156138481,3,2013-3,United States,Disneyland_HongKong
156113469,5,2013-2,Australia,Disneyland_HongKong
156027014,5,2012-4,Philippines,Disneyland_HongKong
156026316,4,2013-2,United States,Disneyland_HongKong
156026063,4,2013-3,India,Disneyland_HongKong
156005677,5,2013-3,United States,Disneyland_HongKong
155999560,3,2012-12,Qatar,Disneyland_HongKong
155980728,3,2013-3,India,Disneyland_HongKong
155959069,3,2012-12,United Kingdom,Disneyland_HongKong
155946163,5,2013-3,India,Disneyland_HongKong
155903102,4,missing,India,Disneyland_HongKong
155897619,3,2013-2,Japan,Disneyland_HongKong
155862298,4,2013-3,Philippines,Disneyland_HongKong
155855848,5,2013-3,New Zealand,Disneyland_HongKong
155846843,5,2012-12,Australia,Disneyland_HongKong
155787087,4,2013-3,Hong Kong,Disneyland_HongKong
155769479,3,2012-4,Hong Kong,Disneyland_HongKong
155722872,5,2012-4,India,Disneyland_HongKong
155694726,4,2013-3,United States,Disneyland_HongKong
155662430,5,2012-10,Philippines,Disneyland_HongKong
155655165,5,2012-8,Ireland,Disneyland_HongKong
155498098,4,2013-2,Singapore,Disneyland_HongKong
155490868,3,2013-1,Hong Kong,Disneyland_HongKong
155399658,4,missing,United Kingdom,Disneyland_HongKong
155381136,3,2013-1,Qatar,Disneyland_HongKong
155286793,4,missing,Singapore,Disneyland_HongKong
155244676,4,missing,Singapore,Disneyland_HongKong
155234163,5,2013-3,United Kingdom,Disneyland_HongKong
155230348,5,2013-3,Philippines,Disneyland_HongKong
155219763,4,2013-3,Australia,Disneyland_HongKong
155211259,4,2013-2,Malaysia,Disneyland_HongKong
155210503,4,missing,Indonesia,Disneyland_HongKong
155134047,4,2012-4,Canada,Disneyland_HongKong
155131964,5,2013-3,Malaysia,Disneyland_HongKong
155045886,5,2013-3,Brunei,Disneyland_HongKong
154940300,5,2013-3,Israel,Disneyland_HongKong
154922173,4,2012-10,India,Disneyland_HongKong
154842851,4,2012-9,Singapore,Disneyland_HongKong
154817782,5,2013-3,Philippines,Disneyland_HongKong
154811634,5,2012-6,Malaysia,Disneyland_HongKong
154768274,5,2012-7,United States,Disneyland_HongKong
154761469,5,2013-3,China,Disneyland_HongKong
154749443,5,2013-2,Thailand,Disneyland_HongKong
154738539,4,2013-3,United Kingdom,Disneyland_HongKong
154662559,3,2012-9,United States,Disneyland_HongKong
154623257,4,2013-1,Russia,Disneyland_HongKong
154610770,4,2012-12,Philippines,Disneyland_HongKong
154598883,5,2013-3,Philippines,Disneyland_HongKong
154552335,5,2013-2,United States,Disneyland_HongKong
154540504,4,2012-6,United States,Disneyland_HongKong
154525445,3,2013-2,United States,Disneyland_HongKong
154513259,5,2013-1,United States,Disneyland_HongKong
154485724,3,2013-1,Australia,Disneyland_HongKong
154472931,3,2013-2,Australia,Disneyland_HongKong
154468916,5,2013-3,Australia,Disneyland_HongKong
154403114,4,2013-3,Philippines,Disneyland_HongKong
154341134,4,2013-3,United Kingdom,Disneyland_HongKong
154332792,4,2013-2,Hong Kong,Disneyland_HongKong
154329528,5,2013-2,Malaysia,Disneyland_HongKong
154258172,4,2013-3,United Kingdom,Disneyland_HongKong
154225129,4,2013-3,India,Disneyland_HongKong
154222131,4,2012-4,Singapore,Disneyland_HongKong
154206374,5,2013-1,Philippines,Disneyland_HongKong
154139221,3,2013-1,Philippines,Disneyland_HongKong
154133651,5,2012-4,Australia,Disneyland_HongKong
154088821,3,2013-3,Canada,Disneyland_HongKong
154047540,4,2012-12,New Zealand,Disneyland_HongKong
154025745,5,2013-3,New Zealand,Disneyland_HongKong
154009858,5,2012-9,Australia,Disneyland_HongKong
154006470,4,2012-7,Philippines,Disneyland_HongKong
153930899,3,2013-3,United States,Disneyland_HongKong
153912275,5,2013-2,China,Disneyland_HongKong
153907379,3,2013-3,Singapore,Disneyland_HongKong
153843390,5,2013-3,Trinidad and Tobago,Disneyland_HongKong
153831906,3,2012-4,India,Disneyland_HongKong
153793595,3,2013-2,Singapore,Disneyland_HongKong
153754053,4,2013-3,China,Disneyland_HongKong
153744812,2,2012-10,Australia,Disneyland_HongKong
153602084,5,2012-6,Netherlands,Disneyland_HongKong
153446919,2,2012-9,Singapore,Disneyland_HongKong
153438372,4,2013-2,Malaysia,Disneyland_HongKong
153367900,3,missing,Indonesia,Disneyland_HongKong
153358024,4,2012-12,Hong Kong,Disneyland_HongKong
153355318,3,2013-2,United Kingdom,Disneyland_HongKong
153339163,5,2013-2,Philippines,Disneyland_HongKong
153186530,4,2013-2,Hong Kong,Disneyland_HongKong
153075918,3,2013-2,Canada,Disneyland_HongKong
153056909,4,2012-10,Australia,Disneyland_HongKong
153020038,5,2012-6,United Kingdom,Disneyland_HongKong
153014532,4,2012-3,India,Disneyland_HongKong
153006370,3,2013-1,Indonesia,Disneyland_HongKong
153002857,2,2012-3,Indonesia,Disneyland_HongKong
152953624,5,2013-2,United States,Disneyland_HongKong
152921236,5,2012-11,Philippines,Disneyland_HongKong
152861731,3,2013-2,United Kingdom,Disneyland_HongKong
152845390,5,2013-2,Australia,Disneyland_HongKong
152844321,4,2013-2,United Kingdom,Disneyland_HongKong
152756725,5,2013-1,South Africa,Disneyland_HongKong
152755116,5,2012-12,India,Disneyland_HongKong
152690496,5,2013-2,Singapore,Disneyland_HongKong
152687076,5,2012-12,Canada,Disneyland_HongKong
152676072,5,2013-2,Greece,Disneyland_HongKong
152609436,5,2012-3,Australia,Disneyland_HongKong
152572238,3,2012-6,Australia,Disneyland_HongKong
152571782,3,2012-3,United Kingdom,Disneyland_HongKong
152532686,2,2012-3,China,Disneyland_HongKong
152503666,4,2013-2,Australia,Disneyland_HongKong
152359335,3,2013-1,Saudi Arabia,Disneyland_HongKong
152326999,5,2013-2,China,Disneyland_HongKong
152317788,3,2013-2,Australia,Disneyland_HongKong
152276956,5,2012-11,India,Disneyland_HongKong
152158912,4,2013-1,India,Disneyland_HongKong
152146287,5,2013-1,Australia,Disneyland_HongKong
152096427,4,2013-2,United Kingdom,Disneyland_HongKong
152069576,4,2012-9,Australia,Disneyland_HongKong
152022858,5,2013-2,United States,Disneyland_HongKong
151873926,5,2013-1,Argentina,Disneyland_HongKong
151804723,5,2012-6,India,Disneyland_HongKong
151659743,4,2013-2,Singapore,Disneyland_HongKong
151647044,4,2013-1,Afghanistan,Disneyland_HongKong
151646592,5,2012-12,Malaysia,Disneyland_HongKong
151573270,5,2013-2,Philippines,Disneyland_HongKong
151572879,5,2012-3,United States,Disneyland_HongKong
151572680,4,2012-10,Australia,Disneyland_HongKong
151548386,2,2013-1,Australia,Disneyland_HongKong
151494361,5,2012-12,Fiji,Disneyland_HongKong
151362434,4,missing,Philippines,Disneyland_HongKong
151360708,3,2013-1,Singapore,Disneyland_HongKong
151350719,4,2013-1,China,Disneyland_HongKong
151282278,4,2013-2,Philippines,Disneyland_HongKong
151263582,5,2012-12,United Kingdom,Disneyland_HongKong
151233804,5,2013-1,India,Disneyland_HongKong
151230395,5,2013-1,Australia,Disneyland_HongKong
151228358,5,2013-2,China,Disneyland_HongKong
151218166,5,2013-1,Australia,Disneyland_HongKong
151184983,3,2013-1,United Kingdom,Disneyland_HongKong
151164571,5,2013-1,United Kingdom,Disneyland_HongKong
151144005,5,2013-1,Norway,Disneyland_HongKong
151090660,5,missing,Singapore,Disneyland_HongKong
151066916,4,2013-1,Indonesia,Disneyland_HongKong
151066854,4,2013-1,Malaysia,Disneyland_HongKong
151053405,5,2012-5,Australia,Disneyland_HongKong
151006747,5,2013-1,Singapore,Disneyland_HongKong
150936261,5,2012-11,Malaysia,Disneyland_HongKong
150924671,4,2013-1,Singapore,Disneyland_HongKong
150848999,3,2013-1,Hong Kong,Disneyland_HongKong
150809935,3,missing,Australia,Disneyland_HongKong
150789200,5,2013-1,Malaysia,Disneyland_HongKong
150706936,4,missing,Malaysia,Disneyland_HongKong
150703572,5,2013-1,New Zealand,Disneyland_HongKong
150571563,3,2012-12,Bahrain,Disneyland_HongKong
150562725,3,2012-12,Australia,Disneyland_HongKong
150550748,3,2013-1,United States,Disneyland_HongKong
150473119,3,2012-12,Germany,Disneyland_HongKong
150463942,4,2012-12,Thailand,Disneyland_HongKong
150366148,5,2013-1,United Kingdom,Disneyland_HongKong
150353289,5,2013-1,India,Disneyland_HongKong
150331535,5,2013-1,Malaysia,Disneyland_HongKong
150331208,5,2012-11,India,Disneyland_HongKong
150323185,4,missing,Philippines,Disneyland_HongKong
150315106,5,2012-2,Australia,Disneyland_HongKong
150312032,5,2012-12,Singapore,Disneyland_HongKong
150178317,4,2012-11,Indonesia,Disneyland_HongKong
150176971,5,missing,Australia,Disneyland_HongKong
150090194,4,2012-12,Germany,Disneyland_HongKong
150011438,5,2012-12,Australia,Disneyland_HongKong
149992288,5,missing,Philippines,Disneyland_HongKong
149858197,4,2012-11,Philippines,Disneyland_HongKong
149846360,4,2013-1,Canada,Disneyland_HongKong
149791946,5,2012-12,Australia,Disneyland_HongKong
149771599,5,2012-2,Philippines,Disneyland_HongKong
149755833,4,2013-1,New Zealand,Disneyland_HongKong
149755264,4,2012-12,United Kingdom,Disneyland_HongKong
149709899,5,2012-12,Philippines,Disneyland_HongKong
149657666,4,2012-9,India,Disneyland_HongKong
149638574,2,2012-7,Indonesia,Disneyland_HongKong
149619448,5,2012-11,Philippines,Disneyland_HongKong
149566836,3,missing,United States,Disneyland_HongKong
149537837,5,2013-1,Russia,Disneyland_HongKong
149525811,5,2012-8,Australia,Disneyland_HongKong
149510465,3,2012-12,Malaysia,Disneyland_HongKong
149460128,4,2012-10,Australia,Disneyland_HongKong
149430096,4,2012-3,China,Disneyland_HongKong
149419922,4,2013-1,Philippines,Disneyland_HongKong
149389533,4,2013-1,Singapore,Disneyland_HongKong
149386077,4,2013-1,Hong Kong,Disneyland_HongKong
149251569,5,2013-1,India,Disneyland_HongKong
149222130,5,2012-12,Malaysia,Disneyland_HongKong
149175547,5,2013-1,India,Disneyland_HongKong
149146793,5,missing,Philippines,Disneyland_HongKong
149125818,5,2013-1,Australia,Disneyland_HongKong
148994683,5,2012-12,South Africa,Disneyland_HongKong
